address,categories,city,keys,menus.amountMax,menus.amountMin,name,postalCode,priceRangeMin,priceRangeMax,province
808 Divisadero St,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",San Francisco,us/ca/sanfrancisco/808divisaderost/-1230196765,16.95,10.5,Stelladoro Pizza,94117,0,25,CA
181 7th Ave,"Pizza Place Central Slope,Pizza Place",Brooklyn,us/ny/brooklyn/1817thave/860797340,13.25,13.25,Pinos La Forchetta,11215,0,25,NY
181 7th Ave,"Pizza Place Central Slope,Pizza Place",Brooklyn,us/ny/brooklyn/1817thave/860797340,24,24,Pinos La Forchetta,11215,0,25,NY
181 7th Ave,"Pizza Place Central Slope,Pizza Place",Brooklyn,us/ny/brooklyn/1817thave/860797340,14.25,14.25,Pinos La Forchetta,11215,0,25,NY
181 7th Ave,"Pizza Place Central Slope,Pizza Place",Brooklyn,us/ny/brooklyn/1817thave/860797340,24,24,Pinos La Forchetta,11215,0,25,NY
181 7th Ave,"Pizza Place Central Slope,Pizza Place",Brooklyn,us/ny/brooklyn/1817thave/860797340,19,19,Pinos La Forchetta,11215,0,25,NY
800 Nicollet Mall,"Pizza,Pizza Place Downtown West,Pizza Place,Bakeries,Restaurants",Minneapolis,us/mn/minneapolis/800nicolletmall/-1208785553,19.75,19.75,Mamas Bakery Pizza Salad Bar,55402,0,25,MN
800 Nicollet Mall,"Pizza,Pizza Place Downtown West,Pizza Place,Bakeries,Restaurants",Minneapolis,us/mn/minneapolis/800nicolletmall/-1208785553,6.99,6.99,Mamas Bakery Pizza Salad Bar,55402,0,25,MN
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,23,23,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,22,22,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,22,22,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,22,22,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,22,22,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
2 E 33rd St,"Pizza,Restaurant,Italian,Pizza Place",New York,us/ny/newyork/2e33rdst/1358805307,25,25,Little Italy Pizza,10016,0,25,NY
165 Bleecker St,"Restaurant,Pizza Place",New York,us/ny/newyork/165bleeckerst/-1163966476,25,25,Fiores Pizza,10012,0,25,NY
165 Bleecker St,"Restaurant,Pizza Place",New York,us/ny/newyork/165bleeckerst/-1163966476,27,27,Fiores Pizza,10012,0,25,NY
165 Bleecker St,"Restaurant,Pizza Place",New York,us/ny/newyork/165bleeckerst/-1163966476,20,20,Fiores Pizza,10012,0,25,NY
1975 Magwood Dr,Pizza Place,Charleston,us/sc/charleston/1975magwooddr/1520848981,6,6,Baronis New York Pizza,29414,0,25,SC
1975 Magwood Dr,Pizza Place,Charleston,us/sc/charleston/1975magwooddr/1520848981,17.95,17.95,Baronis New York Pizza,29414,0,25,SC
1975 Magwood Dr,Pizza Place,Charleston,us/sc/charleston/1975magwooddr/1520848981,9,9,Baronis New York Pizza,29414,0,25,SC
1975 Magwood Dr,Pizza Place,Charleston,us/sc/charleston/1975magwooddr/1520848981,10,10,Baronis New York Pizza,29414,0,25,SC
1975 Magwood Dr,Pizza Place,Charleston,us/sc/charleston/1975magwooddr/1520848981,21.95,21.95,Baronis New York Pizza,29414,0,25,SC
1336 Bristol Pike Ste A5,Pizza Place,Bensalem,us/pa/bensalem/1336bristolpikestea5/711481332,3.95,3.95,Champs Pizza,19020,0,25,PA
1336 Bristol Pike Ste A5,Pizza Place,Bensalem,us/pa/bensalem/1336bristolpikestea5/711481332,6.95,6.95,Champs Pizza,19020,0,25,PA
426 Quincy St,"Pizza Place,Restaurants",Hancock,us/mi/hancock/426quincyst/1634986098,21.99,13.99,Studio Pizza,49930,0,25,MI
426 Quincy St,"Pizza Place,Restaurants",Hancock,us/mi/hancock/426quincyst/1634986098,17.99,10.99,Studio Pizza,49930,0,25,MI
2561 53rd Ave,"Pizza,Restaurant,Gastropub,Pizza Place,Restaurants",Bettendorf,us/ia/bettendorf/256153rdave/51548538,17,17,Crust Stone Oven Pizza,52722,50,55,IA
2561 53rd Ave,"Pizza,Restaurant,Gastropub,Pizza Place,Restaurants",Bettendorf,us/ia/bettendorf/256153rdave/51548538,22,22,Crust Stone Oven Pizza,52722,50,55,IA
1346 Tampa Rd,Pizza Place,Palm Harbor,us/fl/palmharbor/1346tampard/2005571614,4.99,4.99,Westshore,34683,0,25,FL
1603 E Oakton St,Pizza Place,Des Plaines,us/il/desplaines/1603eoaktonst/1625198374,2,2,Gigios Pizzeria,60018,0,25,IL
1800 Western Ave,"Restaurant,Pizza Place",Guilderland,us/ny/guilderland/1800westernave/-1726652000,6,6,Little Caesars,12084,0,25,NY
485 Baltimore Pike,Pizza Place,Glen Mills,us/pa/glenmills/485baltimorepike/-1938276171,17.5,17.5,Brothers Pizza,19342,0,25,PA
1600 E Woodlawn Rd,"Pizza Place Madison Park,Pizza Place",Charlotte,us/nc/charlotte/1600ewoodlawnrd/397379802,17.95,9.95,Librettos Pizzeria,28209,0,25,NC
3005 National Parks Hwy,"Restaurant,Pizza Place,Restaurants",Carlsbad,us/nm/carlsbad/3005nationalparkshwy/-66711967,13.99,13.99,Pizza Inn,88220,0,25,NM
1135 East Grand River,"Greek Restaurant,Pizza Place",East Lansing,us/mi/eastlansing/1135eastgrandriver/723023192,12.99,12.99,Bells Greek Pizza,48823,0,25,MI
1135 East Grand River,"Greek Restaurant,Pizza Place",East Lansing,us/mi/eastlansing/1135eastgrandriver/723023192,11.99,11.99,Bells Greek Pizza,48823,0,25,MI
1135 East Grand River,"Greek Restaurant,Pizza Place",East Lansing,us/mi/eastlansing/1135eastgrandriver/723023192,11.99,11.99,Bells Greek Pizza,48823,0,25,MI
1135 East Grand River,"Greek Restaurant,Pizza Place",East Lansing,us/mi/eastlansing/1135eastgrandriver/723023192,11.99,11.99,Bells Greek Pizza,48823,0,25,MI
338 McGuinness Blvd,"Pizza Place Greenpoint,Pizza Place",Brooklyn,us/ny/brooklyn/338mcguinnessblvd/1471408127,18,11,Casanova Family Italian Restaurant Pizzeria,11222,0,25,NY
338 McGuinness Blvd,"Pizza Place Greenpoint,Pizza Place",Brooklyn,us/ny/brooklyn/338mcguinnessblvd/1471408127,20,20,Casanova Family Italian Restaurant Pizzeria,11222,0,25,NY
1520 Elm St,"Italian Restaurant,Pizza Place",Dallas,us/tx/dallas/1520elmst/-1583649227,11.95,11.95,Campisis Restaurant Downtown Dallas,75201,25,40,TX
1520 Elm St,"Italian Restaurant,Pizza Place",Dallas,us/tx/dallas/1520elmst/-1583649227,11.95,11.95,Campisis Restaurant Downtown Dallas,75201,25,40,TX
584 Marschall Rd,"Pizza,Pizza Place",Shakopee,us/mn/shakopee/584marschallrd/2099861609,3.95,3.95,Pizza N Pasta Shakopee,55379,0,25,MN
584 Marschall Rd,"Pizza,Pizza Place",Shakopee,us/mn/shakopee/584marschallrd/2099861609,3.95,3.95,Pizza N Pasta Shakopee,55379,0,25,MN
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,16,16,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,16,16,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,20,20,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,14,14,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,14,14,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,20,20,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,14,14,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,4,4,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,14,14,Georges Pizza,10033,0,25,NY
726 W 181st St,"Pizza,Pizza Restaurants,Pizza Place",New York,us/ny/newyork/726w181stst/1041048724,18,18,Georges Pizza,10033,0,25,NY
934 E Passyunk Ave,"Pizza Place,Pizza Place Bella Vista - Southwark",Philadelphia,us/pa/philadelphia/934epassyunkave/2102748665,6.3,6.3,Napoli Pizza,19147,0,25,PA
14550 S Robert Trl,Pizza Place,Rosemount,us/mn/rosemount/14550sroberttrl/1921089872,5,5,Carbones Pizza Pub,55068,0,25,MN
14550 S Robert Trl,Pizza Place,Rosemount,us/mn/rosemount/14550sroberttrl/1921089872,19.49,19.49,Carbones Pizza Pub,55068,0,25,MN
17805 Cottonwood Dr,"wholesale,Pizza Place",Parker,us/co/parker/17805cottonwooddr/-1477407491,18.99,16.99,Tontis Pizza,80134,0,25,CO
17805 Cottonwood Dr,"wholesale,Pizza Place",Parker,us/co/parker/17805cottonwooddr/-1477407491,18.79,16.79,Tontis Pizza,80134,0,25,CO
2401 15th St,Pizza Place,Denver,us/co/denver/240115thst/658733715,8,8,Protos PizzaDenver,80202,25,40,CO
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,19,19,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,21,21,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,19,19,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,19,19,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,19,19,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,19,19,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,17,17,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,19,19,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,13,13,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,19,19,Caesars Palace Pizzeria,10024,0,25,NY
493 Amsterdam Ave,Pizza Place,New York,us/ny/newyork/493amsterdamave/1137880540,14,14,Caesars Palace Pizzeria,10024,0,25,NY
118 NW Greenwood Ave,"Pizza Place,Restaurants",Bend,us/or/bend/118nwgreenwoodave/5394931,10,10,Olde Towne Pizza,97701,0,25,OR
621 Highway 71 N,"Restaurant,Pizza Place,Restaurants",Alma,us/ar/alma/621highway71n/447756399,0,0,Mazzio's Pizza,72921,0,25,AR
110 Lameuse St,"Pizza Place,Dessert Shop",Biloxi,us/ms/biloxi/110lameusest/-2006330392,13,13,Sal & Mookie's New York Style Pizza & Ice Cream Joint,39530,25,40,MS
110 Lameuse St,"Pizza Place,Dessert Shop",Biloxi,us/ms/biloxi/110lameusest/-2006330392,3,3,Sal & Mookie's New York Style Pizza & Ice Cream Joint,39530,25,40,MS
388 3rd Ave,"Pizza Place,Restaurants",New York,us/ny/newyork/3883rdave/-1033970973,8.95,8.95,Pastafina Pizza,10016,0,25,NY
6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Orlando,us/fl/orlando/6900silverstarrd/-874863116,5,5,Hungry Howies Pizza,32818,0,25,FL
6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Orlando,us/fl/orlando/6900silverstarrd/-874863116,19.99,19.99,Hungry Howies Pizza,32818,0,25,FL
6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Orlando,us/fl/orlando/6900silverstarrd/-874863116,0,0,Hungry Howies Pizza,32818,0,25,FL
6900 Silver Star Rd,"Pizza,Restaurant,Chain Restaurant,Pizza Place",Orlando,us/fl/orlando/6900silverstarrd/-874863116,12.99,12.99,Hungry Howies Pizza,32818,0,25,FL
5132 6th Ave,"Restaurant,Pizza Place",Tacoma,us/wa/tacoma/51326thave/1770159848,7.99,7.99,Little Caesars Pizza,98406,0,25,WA
5132 6th Ave,"Restaurant,Pizza Place",Tacoma,us/wa/tacoma/51326thave/1770159848,9.99,9.99,Little Caesars Pizza,98406,0,25,WA
5132 6th Ave,"Restaurant,Pizza Place",Tacoma,us/wa/tacoma/51326thave/1770159848,5,5,Little Caesars Pizza,98406,0,25,WA
10050 Edison Square Dr NW,Pizza Place,Concord,us/nc/concord/10050edisonsquaredrnw/572757474,20.99,20.99,Papa Johns Pizza,28027,0,25,NC
10050 Edison Square Dr NW,Pizza Place,Concord,us/nc/concord/10050edisonsquaredrnw/572757474,12,12,Papa Johns Pizza,28027,0,25,NC
103 S Dixie Way,Pizza Place,South Bend,us/in/southbend/103sdixieway/953547753,9,9,Four Horsemen Pizza,46637,3,30,IN
103 S Dixie Way,Pizza Place,South Bend,us/in/southbend/103sdixieway/953547753,17.95,17.95,Four Horsemen Pizza,46637,3,30,IN
103 S Dixie Way,Pizza Place,South Bend,us/in/southbend/103sdixieway/953547753,9,9,Four Horsemen Pizza,46637,3,30,IN
103 S Dixie Way,Pizza Place,South Bend,us/in/southbend/103sdixieway/953547753,9,9,Four Horsemen Pizza,46637,3,30,IN
103 S Dixie Way,Pizza Place,South Bend,us/in/southbend/103sdixieway/953547753,8,8,Four Horsemen Pizza,46637,3,30,IN
2403 SW 27th Ave,"Restaurant,Pizza Place",Ocala,us/fl/ocala/2403sw27thave/1770159848,7.99,7.99,Little Caesars Pizza,34471,0,25,FL
2403 SW 27th Ave,"Restaurant,Pizza Place",Ocala,us/fl/ocala/2403sw27thave/1770159848,5,5,Little Caesars Pizza,34471,0,25,FL
405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Chicago,us/il/chicago/405nwabashave/544764848,17.5,17.5,Bongiornos Italian Deli Pizzeria,60611,0,25,IL
405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Chicago,us/il/chicago/405nwabashave/544764848,16.5,16.5,Bongiornos Italian Deli Pizzeria,60611,0,25,IL
405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Chicago,us/il/chicago/405nwabashave/544764848,15.5,15.5,Bongiornos Italian Deli Pizzeria,60611,0,25,IL
405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Chicago,us/il/chicago/405nwabashave/544764848,17.5,17.5,Bongiornos Italian Deli Pizzeria,60611,0,25,IL
405 N Wabash Ave,"Pizza,Italian Restaurant,Restaurant,Italian,Pizza Place",Chicago,us/il/chicago/405nwabashave/544764848,16.5,16.5,Bongiornos Italian Deli Pizzeria,60611,0,25,IL
114 N College Ave,"Italian Restaurant,Pizza Place",Newton,us/nc/newton/114ncollegeave/-83823668,7.99,7.99,Geppetos Pizza and More,28658,25,40,NC
279 Nassau Blvd,Pizza Place,Garden City,us/ny/gardencity/279nassaublvd/10832150,17,17,Avellinos Pizzeria Catering,11530,0,25,NY
279 Nassau Blvd,Pizza Place,Garden City,us/ny/gardencity/279nassaublvd/10832150,16.5,16.5,Avellinos Pizzeria Catering,11530,0,25,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,34,34,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,34,34,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,39,39,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,15,15,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,29,29,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,15,15,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,39,39,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,34,34,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,15,15,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,39,39,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,15,15,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,34,34,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,39,39,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,39,39,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,18,18,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,34,34,Artichoke Basilles Pizza Bar,10011,25,40,NY
114 10th Ave,"Restaurant,Pizza Place Chelsea,Pizza Place",New York,us/ny/newyork/11410thave/-207987988,34,34,Artichoke Basilles Pizza Bar,10011,25,40,NY
32 Broadway,"Italian Restaurant,Pizza Place",Kingston,us/ny/kingston/32broadway/-1497562619,11,11,Savonas Trattoria,12401,25,40,NY
32 Broadway,"Italian Restaurant,Pizza Place",Kingston,us/ny/kingston/32broadway/-1497562619,11,11,Savonas Trattoria,12401,25,40,NY
32 Broadway,"Italian Restaurant,Pizza Place",Kingston,us/ny/kingston/32broadway/-1497562619,11,11,Savonas Trattoria,12401,25,40,NY
32 Broadway,"Italian Restaurant,Pizza Place",Kingston,us/ny/kingston/32broadway/-1497562619,11,11,Savonas Trattoria,12401,25,40,NY
32 Broadway,"Italian Restaurant,Pizza Place",Kingston,us/ny/kingston/32broadway/-1497562619,11,11,Savonas Trattoria,12401,25,40,NY
190 E Stacy Rd,"Restaurant,Pizza Place",Allen,us/tx/allen/190estacyrd/-1812754166,10.49,10.49,Pie Five Pizza Co,75002,0,25,TX
190 E Stacy Rd,"Restaurant,Pizza Place",Allen,us/tx/allen/190estacyrd/-1812754166,11.99,11.99,Pie Five Pizza Co,75002,0,25,TX
190 E Stacy Rd,"Restaurant,Pizza Place",Allen,us/tx/allen/190estacyrd/-1812754166,5.99,5.99,Pie Five Pizza Co,75002,0,25,TX
190 E Stacy Rd,"Restaurant,Pizza Place",Allen,us/tx/allen/190estacyrd/-1812754166,11.49,11.49,Pie Five Pizza Co,75002,0,25,TX
1970 River Rd,"Pizza Place,Pizza Place River Road",Eugene,us/or/eugene/1970riverrd/-509299155,27.55,27.55,Abbys Pizza,97404,0,25,OR
1970 River Rd,"Pizza Place,Pizza Place River Road",Eugene,us/or/eugene/1970riverrd/-509299155,27.55,27.55,Abbys Pizza,97404,0,25,OR
1970 River Rd,"Pizza Place,Pizza Place River Road",Eugene,us/or/eugene/1970riverrd/-509299155,27.55,27.55,Abbys Pizza,97404,0,25,OR
1401 S Drake Rd,Pizza Place,Kalamazoo,us/mi/kalamazoo/1401sdrakerd/1624133257,16.95,16.95,Romas Pizza Pasta,49006,0,25,MI
2801 John Hopkins Pkwy (Hwy 150),Pizza Place,Birmingham,us/al/birmingham/2801johnhopkinspkwy(hwy150)/-889331263,4.25,4.25,Tortugas,35244,25,40,AL
2801 John Hopkins Pkwy (Hwy 150),Pizza Place,Birmingham,us/al/birmingham/2801johnhopkinspkwy(hwy150)/-889331263,31.85,23.55,Tortugas,35244,25,40,AL
3968 Hempstead Tpke,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Bethpage,us/ny/bethpage/3968hempsteadtpke/1219155334,1.75,1.75,Ginos Tuscany Restaurant And Pizzeria,11714,25,40,NY
3968 Hempstead Tpke,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Bethpage,us/ny/bethpage/3968hempsteadtpke/1219155334,1.75,1.75,Ginos Tuscany Restaurant And Pizzeria,11714,25,40,NY
3968 Hempstead Tpke,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Bethpage,us/ny/bethpage/3968hempsteadtpke/1219155334,3.5,3.5,Ginos Tuscany Restaurant And Pizzeria,11714,25,40,NY
13508 University Plaza St,"Pizza Place Village of Tampa,Restaurant,Pizza Place",Tampa,us/fl/tampa/13508universityplazast/1270894950,15.55,15.55,ABC Pizza,33613,0,25,FL
13508 University Plaza St,"Pizza Place Village of Tampa,Restaurant,Pizza Place",Tampa,us/fl/tampa/13508universityplazast/1270894950,13.55,13.55,ABC Pizza,33613,0,25,FL
13508 University Plaza St,"Pizza Place Village of Tampa,Restaurant,Pizza Place",Tampa,us/fl/tampa/13508universityplazast/1270894950,4.25,4.25,ABC Pizza,33613,0,25,FL
13508 University Plaza St,"Pizza Place Village of Tampa,Restaurant,Pizza Place",Tampa,us/fl/tampa/13508universityplazast/1270894950,15.35,15.35,ABC Pizza,33613,0,25,FL
13344 Hawthorne Blvd,"Pizza,Italian restaurants,Pizza Place,Restaurants",Hawthorne,us/ca/hawthorne/13344hawthorneblvd/-2067778683,9.99,9.99,Pizza Show,90250,0,25,CA
201 S Meridian,"Restaurant,Pizza Place",Puyallup,us/wa/puyallup/201smeridian/-1157033818,8,8,Trackside Pizza,98371,0,25,WA
201 S Meridian,"Restaurant,Pizza Place",Puyallup,us/wa/puyallup/201smeridian/-1157033818,9,9,Trackside Pizza,98371,0,25,WA
